split, sceneId, level, roomId, roomType, startX, startY, startZ, startAngle, goalObjectId, goalX, goalY, goalZ, dist, pathDist, pathNumDoors, pathDoorIds, pathNumRooms, pathRoomIndices
train,Holcut,0,,,0.365,-0.002,-0.073,0.921,,-3.453,-10.119,-0.127,10.814,14.08,,,,
train,Holcut,0,,,-0.484,-9.563,-0.123,0.96,,-2.202,-16.083,-0.136,6.743,6.743,,,,
train,Holcut,0,,,-0.971,-0.217,-0.069,2.839,,-8.266,-7.066,-0.12,10.006,14.414,,,,
train,Holcut,0,,,-8.266,-7.066,-0.12,0.404,,-6.988,-23.918,-0.129,16.9,26.589,,,,
train,Holcut,0,,,0.383,-1.774,-0.069,0.828,,2.737,-14.503,-0.134,12.945,12.972,,,,
train,Holcut,0,,,1.239,-20.939,-0.132,6.271,,-8.341,-4.764,-0.112,18.799,22.214,,,,
train,Holcut,0,,,2.756,-12.668,-0.136,1.478,,1.842,-18.601,-0.136,6.003,6.003,,,,
train,Holcut,0,,,4.647,-24.864,-0.127,3.368,,-7.065,-5.017,-0.129,23.045,38.009,,,,
train,Holcut,0,,,-1.455,1.178,-0.065,3.078,,-1.594,-7.234,-0.116,8.413,9.215,,,,
train,Holcut,0,,,2.737,-14.503,-0.134,1.358,,-6.654,-7.075,-0.117,11.973,13.589,,,,
train,Holcut,0,,,2.756,-12.668,-0.136,1.478,,1.239,-20.939,-0.132,8.409,8.409,,,,
train,Holcut,0,,,0.441,-7.012,-0.075,4.477,,-8.266,-7.066,-0.12,8.708,8.708,,,,
train,Holcut,0,,,0.318,-5.906,-0.075,4.414,,1.31,-14.3,-0.13,8.452,8.452,,,,
train,Holcut,0,,,4.559,-8.265,-0.118,1.117,,-8.266,-7.066,-0.12,12.882,12.914,,,,
train,Holcut,0,,,5.411,-10.81,-0.127,3.593,,2.862,-23.847,-0.128,13.284,31.67,,,,
train,Holcut,0,,,-4.384,-7.195,-0.119,1.605,,2.756,-12.668,-0.136,8.996,9.751,,,,
train,Holcut,0,,,-4.336,-9.876,-0.116,1.412,,-6.988,-23.918,-0.129,14.29,25.386,,,,
train,Holcut,0,,,-1.455,1.178,-0.065,3.078,,2.756,-12.668,-0.136,14.472,14.715,,,,
train,Holcut,0,,,-6.988,-23.918,-0.129,0.576,,4.647,-24.864,-0.127,11.674,16.331,,,,
train,Holcut,0,,,-0.971,-0.217,-0.069,2.839,,-0.484,-9.563,-0.123,9.358,9.577,,,,
train,Holcut,0,,,-3.298,-14.229,-0.128,4.721,,2.862,-23.847,-0.128,11.421,17.584,,,,
train,Holcut,0,,,-1.267,-4.12,-0.072,0.102,,2.862,-23.847,-0.128,20.155,28.593,,,,
train,Holcut,0,,,-4.384,-7.195,-0.119,1.605,,2.737,-14.503,-0.134,10.203,11.317,,,,
train,Holcut,0,,,1.81,-1.06,-0.069,0.529,,-1.868,-18.853,-0.132,18.17,18.17,,,,
train,Holcut,0,,,0.365,-0.002,-0.073,0.921,,-6.654,-7.075,-0.117,9.965,12.755,,,,
train,Holcut,0,,,-1.594,-7.234,-0.116,1.573,,1.31,-14.3,-0.13,7.64,8.046,,,,
train,Holcut,0,,,3.641,-8.397,-0.118,0.733,,-7.065,-5.017,-0.129,11.227,12.525,,,,
train,Holcut,0,,,-3.453,-10.119,-0.127,2.667,,1.31,-14.3,-0.13,6.338,14.434,,,,
train,Holcut,0,,,1.31,-14.3,-0.13,1.651,,-7.065,-5.017,-0.129,12.503,15.208,,,,
train,Holcut,0,,,0.344,-5.172,-0.066,4.802,,1.347,-11.156,-0.14,6.069,6.069,,,,
train,Holcut,0,,,2.395,-7.07,-0.072,5.194,,-4.292,-23.743,-0.128,17.964,18.422,,,,
train,Holcut,0,,,0.345,-3.372,-0.073,0.436,,-3.699,-21.188,-0.131,18.269,18.269,,,,
train,Holcut,0,,,-0.971,-0.217,-0.069,2.839,,2.756,-12.668,-0.136,12.996,13.248,,,,
train,Holcut,0,,,0.441,-7.012,-0.075,4.477,,4.647,-24.864,-0.127,18.341,31.289,,,,
train,Holcut,0,,,-3.453,-10.119,-0.127,2.667,,1.842,-18.601,-0.136,9.999,18.263,,,,
train,Holcut,0,,,3.609,-10.87,-0.135,2.116,,-3.699,-21.188,-0.131,12.643,20.992,,,,
train,Holcut,0,,,1.678,1.427,-0.071,4.427,,1.347,-11.156,-0.14,12.588,12.588,,,,
train,Holcut,0,,,4.559,-8.265,-0.118,1.117,,4.647,-24.864,-0.127,16.598,35.35,,,,
train,Holcut,0,,,5.445,-8.63,-0.126,4.937,,-6.654,-7.075,-0.117,12.199,12.962,,,,
train,Holcut,0,,,2.737,-14.503,-0.134,1.358,,-2.202,-16.083,-0.136,5.185,5.185,,,,
train,Holcut,0,,,0.365,-0.002,-0.073,0.921,,2.862,-23.847,-0.128,23.976,31.388,,,,
train,Holcut,0,,,0.345,-3.372,-0.073,0.436,,-6.654,-7.075,-0.117,7.919,9.384,,,,
train,Holcut,0,,,-1.455,1.178,-0.065,3.078,,-4.292,-23.743,-0.128,25.082,25.74,,,,
train,Holcut,0,,,-0.484,-9.563,-0.123,0.96,,2.659,-16.438,-0.135,7.56,7.87,,,,
train,Holcut,0,,,-1.455,1.178,-0.065,3.078,,-2.287,-13.666,-0.134,14.867,15.254,,,,
train,Holcut,0,,,0.365,-0.002,-0.073,0.921,,3.609,-10.87,-0.135,11.342,12.971,,,,
train,Holcut,0,,,-3.298,-14.229,-0.128,4.721,,-7.065,-5.017,-0.129,9.953,14.788,,,,
train,Holcut,0,,,-1.455,1.178,-0.065,3.078,,-4.336,-9.876,-0.116,11.423,14.687,,,,
train,Holcut,0,,,1.219,-8.593,-0.125,1.98,,-2.287,-13.666,-0.134,6.166,6.166,,,,
train,Holcut,0,,,2.737,-14.503,-0.134,1.358,,6.886,-23.851,-0.12,10.227,23.674,,,,
train,Holcut,1,,,-8.599,-30.934,0.455,1.523,,-5.875,-26.468,0.46,5.231,6.92,,,,
train,Holcut,0,,,1.842,-18.601,-0.136,0.021,,-8.266,-7.066,-0.12,15.337,18.549,,,,
train,Holcut,0,,,1.678,1.427,-0.071,4.427,,2.706,-19.589,-0.135,21.042,21.127,,,,
train,Holcut,0,,,0.365,-0.002,-0.073,0.921,,-7.065,-5.017,-0.129,8.965,14.854,,,,
train,Holcut,0,,,-6.988,-23.918,-0.129,0.576,,6.886,-23.851,-0.12,13.874,13.874,,,,
train,Holcut,0,,,-3.453,-10.119,-0.127,2.667,,4.647,-24.864,-0.127,16.823,37.235,,,,
train,Holcut,0,,,4.559,-8.265,-0.118,1.117,,-7.065,-5.017,-0.129,12.07,13.401,,,,
train,Holcut,0,,,0.344,-5.172,-0.066,4.802,,2.659,-16.438,-0.135,11.502,11.502,,,,
train,Holcut,0,,,-4.336,-9.876,-0.116,1.412,,1.239,-20.939,-0.132,12.389,19.762,,,,
train,Holcut,0,,,0.318,-5.906,-0.075,4.414,,2.756,-12.668,-0.136,7.188,7.417,,,,
train,Holcut,0,,,-0.484,-9.563,-0.123,0.96,,2.862,-23.847,-0.128,14.671,22.137,,,,
train,Holcut,0,,,-0.484,-9.563,-0.123,0.96,,-8.341,-4.764,-0.112,9.206,10.504,,,,
train,Holcut,0,,,1.219,-8.593,-0.125,1.98,,-7.065,-5.017,-0.129,9.023,10.286,,,,
train,Kingdom,0,,,-0.01,0.013,-0.107,0.698,,-6.465,5.836,-0.126,8.693,13.261,,,,
train,Kingdom,0,,,-7.627,5.928,-0.144,5.03,,1.711,-7.864,-0.125,16.657,23.309,,,,
train,Kingdom,0,,,-0.032,4.325,-0.126,1.43,,-8.081,-5.376,-0.125,12.605,19.673,,,,
train,Kingdom,0,,,3.276,-0.926,-0.115,4.255,,-8.427,-3.726,-0.133,12.034,24.071,,,,
train,Kingdom,0,,,-8.639,5.766,-0.146,4.253,,-7.762,-6.549,-0.131,12.346,29.251,,,,
train,Kingdom,0,,,-3.331,6.738,-0.128,0.527,,-10.067,7.71,-0.161,6.806,7.7,,,,
train,Kingdom,0,,,2.722,5.677,-0.133,1.144,,-10.402,-4.104,-0.149,16.367,26.436,,,,
train,Kingdom,0,,,-7.237,6.592,-0.131,1.804,,2.073,7.119,-0.145,9.325,9.773,,,,
train,Kingdom,0,,,-7.237,6.592,-0.131,1.804,,-3.68,-3.355,-0.1,10.565,20.658,,,,
train,Kingdom,0,,,-6.465,5.836,-0.126,3.735,,-0.846,-11.608,-0.145,18.327,24.984,,,,
train,Kingdom,0,,,-1.633,6.925,-0.147,3.414,,9.023,-3.62,-0.126,14.992,28.579,,,,
train,Kingdom,0,,,-7.666,-7.458,-0.125,3.107,,-0.846,-11.608,-0.145,7.984,12.896,,,,
train,Kingdom,0,,,4.496,7.075,-0.127,1.239,,-7.627,5.928,-0.144,12.178,12.868,,,,
train,Kingdom,0,,,-9.756,3.865,-0.142,3.693,,-7.666,-7.458,-0.125,11.515,30.421,,,,
train,Kingdom,0,,,-1.058,3.122,-0.136,3.315,,6.792,-8.103,-0.139,13.698,17.273,,,,
train,Kingdom,0,,,-6.165,-8.242,-0.128,1.34,,8.782,-6.642,-0.133,15.033,16.066,,,,
train,Kingdom,0,,,-0.01,0.013,-0.107,0.698,,-3.331,6.738,-0.128,7.5,9.554,,,,
train,Kingdom,0,,,-5.894,6.428,-0.128,0.596,,-0.186,-9.515,-0.125,16.933,22.968,,,,
train,Kingdom,0,,,6.978,7.353,-0.119,0.139,,1.711,-7.864,-0.125,16.103,21.018,,,,
train,Kingdom,0,,,-2.079,-7.439,-0.112,1.935,,-10.402,-4.104,-0.149,8.966,11.406,,,,
train,Kingdom,0,,,2.722,5.677,-0.133,1.144,,-10.067,7.71,-0.161,12.949,13.986,,,,
train,Kingdom,0,,,-0.154,2.01,-0.114,0.995,,7.044,1.378,-0.126,7.225,9.405,,,,
train,Kingdom,0,,,1.766,-0.043,-0.118,1.758,,-0.846,-11.608,-0.145,11.857,13.502,,,,
train,Kingdom,0,,,-5.196,4.623,-0.12,4.86,,2.073,7.119,-0.145,7.686,7.816,,,,
train,Kingdom,0,,,-6.08,8.23,-0.086,0.569,,4.268,4.709,-0.141,10.93,13.577,,,,
train,Kingdom,0,,,-3.331,6.738,-0.128,0.527,,2.069,-5.895,-0.119,13.738,20.632,,,,
train,Kingdom,0,,,4.268,4.709,-0.141,1.09,,6.792,-8.103,-0.139,13.058,22.786,,,,
train,Kingdom,0,,,-8.427,-3.726,-0.133,4.155,,1.711,-7.864,-0.125,10.951,13.21,,,,
train,Kingdom,0,,,1.933,1.431,-0.112,1.806,,-0.192,-3.675,-0.103,5.531,5.629,,,,
train,Kingdom,0,,,1.933,1.431,-0.112,1.806,,0.05,-8.844,-0.127,10.446,10.802,,,,
train,Kingdom,0,,,-1.568,5.807,-0.124,3.977,,-7.627,5.928,-0.144,6.06,6.672,,,,
train,Kingdom,0,,,-0.01,0.013,-0.107,0.698,,-6.177,-7.528,-0.109,9.742,11.833,,,,
train,Kingdom,0,,,2.073,7.119,-0.145,2.999,,-1.058,3.122,-0.136,5.077,5.077,,,,
train,Kingdom,0,,,7.455,6.387,-0.137,5.988,,0.05,-8.844,-0.127,16.935,21.505,,,,
train,Kingdom,0,,,4.496,7.075,-0.127,1.239,,-8.639,5.766,-0.146,13.201,13.726,,,,
train,Kingdom,0,,,-8.639,5.766,-0.146,4.253,,4.468,-11.573,-0.132,21.737,29.982,,,,
train,Kingdom,0,,,-0.192,-3.675,-0.103,3.769,,-0.846,-11.608,-0.145,7.96,8.034,,,,
train,Kingdom,0,,,-8.081,-5.376,-0.125,4.469,,0.05,-8.844,-0.127,8.84,12.114,,,,
train,Kingdom,0,,,-7.237,6.592,-0.131,1.804,,-2.736,-11.653,-0.132,18.792,26.275,,,,
train,Kingdom,0,,,-7.237,6.592,-0.131,1.804,,1.711,-7.864,-0.125,17.002,22.539,,,,
train,Kingdom,0,,,1.766,-0.043,-0.118,1.758,,4.468,-11.573,-0.132,11.843,16.671,,,,
train,Kingdom,0,,,-3.123,5.814,-0.124,4.126,,9.023,-3.62,-0.126,15.38,28.662,,,,
train,Kingdom,0,,,-3.123,5.814,-0.124,4.126,,-0.192,-3.675,-0.103,9.932,12.808,,,,
train,Kingdom,0,,,4.429,1.199,-0.131,1.269,,-1.633,6.925,-0.147,8.338,13.849,,,,
train,Kingdom,0,,,2.722,5.677,-0.133,1.144,,4.123,-8.213,-0.131,13.96,18.887,,,,
train,Kingdom,0,,,2.073,7.119,-0.145,2.999,,7.016,-3.61,-0.114,11.813,25.589,,,,
train,Kingdom,0,,,-2.056,6.177,-0.124,2.753,,-7.666,-7.458,-0.125,14.744,21.419,,,,
train,Kingdom,0,,,-8.639,5.766,-0.146,4.253,,-6.177,-7.528,-0.109,13.521,26.848,,,,
train,Kingdom,0,,,-5.894,6.428,-0.128,0.596,,4.268,4.709,-0.141,10.306,11.798,,,,
train,Kingdom,0,,,-0.01,0.013,-0.107,0.698,,-9.756,3.865,-0.142,10.479,17.174,,,,
train,Kingdom,0,,,-0.154,2.01,-0.114,0.995,,-8.639,5.766,-0.146,9.28,13.106,,,,
train,Kingdom,0,,,-0.192,-2.633,-0.103,0.532,,6.844,-6.821,-0.129,8.189,11.92,,,,
train,Kingdom,0,,,-5.196,4.623,-0.12,4.86,,7.455,6.387,-0.137,12.774,13.179,,,,
train,Kingdom,0,,,-7.666,-7.458,-0.125,3.107,,-0.186,-9.515,-0.125,7.757,10.702,,,,
train,Kingdom,0,,,-0.192,-2.633,-0.103,0.532,,0.05,-8.844,-0.127,6.215,6.215,,,,
train,Kingdom,0,,,-1.633,6.925,-0.147,3.414,,-8.427,-3.726,-0.133,12.634,26.088,,,,
train,Kingdom,0,,,1.933,1.431,-0.112,1.806,,2.418,-3.866,-0.11,5.319,15.073,,,,
train,Kingdom,0,,,-7.666,-7.458,-0.125,3.107,,4.468,-11.573,-0.132,12.813,15.217,,,,
train,Kingdom,0,,,-0.154,2.01,-0.114,0.995,,1.711,-7.864,-0.125,10.05,11.065,,,,
train,Kingdom,0,,,-1.633,6.925,-0.147,3.414,,-7.666,-7.458,-0.125,15.598,22.279,,,,
train,Kingdom,0,,,-1.058,3.122,-0.136,3.315,,-2.079,-7.439,-0.112,10.611,10.984,,,,
train,Kingdom,0,,,-1.568,5.807,-0.124,3.977,,-0.186,-9.515,-0.125,15.384,17.089,,,,
train,Kingdom,0,,,-0.496,-6.397,-0.118,4.782,,-7.666,-7.458,-0.125,7.248,7.483,,,,
train,Kingdom,0,,,4.268,4.709,-0.141,1.09,,0.35,-7.904,-0.118,13.208,16.583,,,,
train,Kingdom,0,,,-0.032,4.325,-0.126,1.43,,0.35,-7.904,-0.118,12.236,12.266,,,,
train,Kingdom,0,,,-2.056,6.177,-0.124,2.753,,-7.627,5.928,-0.144,5.577,6.072,,,,
train,Kingdom,0,,,4.268,4.709,-0.141,1.09,,2.418,-3.866,-0.11,8.773,21.76,,,,
train,Kingdom,0,,,-6.465,5.836,-0.126,3.735,,7.455,6.387,-0.137,13.931,14.935,,,,
train,Kingdom,0,,,-1.568,5.807,-0.124,3.977,,2.069,-5.895,-0.119,12.254,18.639,,,,
train,Kingdom,0,,,-8.427,-3.726,-0.133,4.155,,-6.396,-9.394,-0.138,6.02,7.178,,,,
train,Kingdom,0,,,-1.568,5.807,-0.124,3.977,,2.418,-3.866,-0.11,10.462,20.697,,,,
train,Kingdom,0,,,3.276,-0.926,-0.115,4.255,,-5.196,4.623,-0.12,10.128,18.74,,,,
train,Kingdom,0,,,-10.067,7.71,-0.161,2.554,,0.35,-7.904,-0.118,18.77,25.21,,,,
train,Kingdom,0,,,-7.762,-6.549,-0.131,3.858,,6.844,-6.821,-0.129,14.609,15.81,,,,
train,Kingdom,0,,,1.933,1.431,-0.112,1.806,,2.069,-5.895,-0.119,7.327,13.015,,,,
train,Kingdom,0,,,-6.08,8.23,-0.086,0.569,,-0.846,-11.608,-0.145,20.518,26.943,,,,
train,Kingdom,0,,,6.978,7.353,-0.119,0.139,,6.844,-6.821,-0.129,14.175,26.511,,,,
train,Kingdom,0,,,-0.192,-2.633,-0.103,0.532,,-3.331,6.738,-0.128,9.883,12.205,,,,
train,Kingdom,0,,,-8.427,-3.726,-0.133,4.155,,2.418,-3.866,-0.11,10.846,17.271,,,,
train,Kingdom,0,,,7.455,6.387,-0.137,5.988,,-10.402,-4.104,-0.149,20.71,31.704,,,,
train,Kingdom,0,,,-7.237,6.592,-0.131,1.804,,4.216,-9.824,-0.132,20.017,26.589,,,,
train,Kingdom,0,,,6.978,7.353,-0.119,0.139,,2.418,-3.866,-0.11,12.11,25.079,,,,
train,Kingdom,0,,,-0.192,-2.633,-0.103,0.532,,-6.396,-9.394,-0.138,9.176,11.14,,,,
train,Kingdom,0,,,0.214,5.787,-0.132,1.237,,6.792,-8.103,-0.139,15.369,19.941,,,,
train,Kingdom,0,,,0.214,5.787,-0.132,1.237,,-3.68,-3.355,-0.1,9.937,12.974,,,,
train,Kingdom,0,,,4.496,7.075,-0.127,1.239,,-2.079,-7.439,-0.112,15.934,17.26,,,,
train,Kingdom,0,,,4.429,1.199,-0.131,1.269,,4.496,7.075,-0.127,5.876,14.417,,,,
train,Kingdom,0,,,1.933,1.431,-0.112,1.806,,8.782,-6.642,-0.133,10.586,18.452,,,,
train,Kingdom,0,,,-0.192,-2.633,-0.103,0.532,,-1.568,5.807,-0.124,8.551,10.212,,,,
train,Kingdom,0,,,-3.331,6.738,-0.128,0.527,,0.35,-7.904,-0.118,15.098,17.51,,,,
train,Kingdom,0,,,2.073,7.119,-0.145,2.999,,-0.846,-11.608,-0.145,18.953,19.534,,,,
train,Kingdom,0,,,0.35,-7.904,-0.118,5.238,,9.023,-3.62,-0.126,9.674,11.819,,,,
train,Kingdom,0,,,-7.237,6.592,-0.131,1.804,,0.05,-8.844,-0.127,17.07,22.319,,,,
train,Kingdom,0,,,-9.756,3.865,-0.142,3.693,,4.268,4.709,-0.141,14.049,15.553,,,,
train,Kingdom,0,,,-10.067,7.71,-0.161,2.554,,-1.058,3.122,-0.136,10.11,14.428,,,,
train,Kingdom,0,,,-0.154,2.01,-0.114,0.995,,0.05,-8.844,-0.127,10.856,10.856,,,,
train,Kingdom,0,,,1.766,-0.043,-0.118,1.758,,-9.756,3.865,-0.142,12.167,18.001,,,,
train,Kingdom,0,,,-1.633,6.925,-0.147,3.414,,-9.756,3.865,-0.142,8.68,9.874,,,,
train,Kingdom,0,,,-0.032,4.325,-0.126,1.43,,8.782,-6.642,-0.133,14.07,20.822,,,,
train,Kingdom,0,,,6.978,7.353,-0.119,0.139,,-7.627,5.928,-0.144,14.674,15.357,,,,
train,Kopperl,2,,,1.241,-0.707,-0.259,5.343,,-3.99,-4.119,-0.313,6.246,15.942,,,,
train,Kopperl,2,,,-0.863,-6.336,-0.262,2.614,,2.493,-1.065,-0.264,6.249,7.991,,,,
train,Kopperl,2,,,-1.976,-0.634,-0.264,2.054,,-2.528,-8.256,-0.308,7.642,8.672,,,,
train,Kopperl,2,,,0.453,-6.282,-0.262,4.339,,2.473,-0.892,-0.262,5.756,5.756,,,,
train,Kopperl,2,,,2.67,-3.96,-0.265,4.657,,-2.873,-2.933,-0.254,5.637,9.41,,,,
train,Kopperl,2,,,1.241,-0.707,-0.259,5.343,,2.39,-5.749,-0.263,5.172,5.172,,,,
train,Kopperl,2,,,3.028,0.332,-0.262,5.545,,-4.026,-5.932,-0.309,9.433,15.138,,,,
train,Kopperl,2,,,-3.666,-2.935,-0.316,5.114,,-0.945,-8.328,-0.309,6.041,7.368,,,,
train,Kopperl,2,,,2.39,-5.749,-0.263,6.283,,-2.698,-7.433,-0.308,5.36,7.033,,,,
train,Kopperl,2,,,-1.981,-1.737,-0.269,3.541,,-5.228,-7.586,-0.518,6.694,10.318,,,,
train,Kopperl,2,,,-3.666,-2.935,-0.316,5.114,,0.888,-8.245,-0.304,6.995,9.155,,,,
train,Kopperl,2,,,-3.666,-2.935,-0.316,5.114,,-3.34,-8.194,-0.306,5.269,5.269,,,,
train,Kopperl,2,,,1.241,-0.707,-0.259,5.343,,-4.049,-7.73,-0.31,8.793,12.684,,,,
train,Kopperl,2,,,1.199,-1.754,-0.266,4.608,,-3.34,-8.194,-0.306,7.88,11.086,,,,
train,Kopperl,2,,,-0.497,-0.617,-0.269,4.752,,2.39,-5.749,-0.263,5.888,8.512,,,,
train,Kopperl,2,,,2.493,-1.065,-0.264,6.087,,-0.909,-7.382,-0.308,7.175,9.038,,,,
train,Kopperl,2,,,-0.497,-0.617,-0.269,4.752,,-3.34,-8.194,-0.306,8.093,15.429,,,,
train,Kopperl,2,,,-2.873,-2.933,-0.254,0.953,,-3.34,-8.194,-0.306,5.282,7.891,,,,
train,Kopperl,2,,,0.453,-6.282,-0.262,4.339,,3.028,0.332,-0.262,7.097,7.097,,,,
train,Kopperl,2,,,-3.402,-0.551,-0.266,2.964,,0.453,-6.282,-0.262,6.907,12.552,,,,
train,Kopperl,2,,,-3.402,-0.551,-0.266,2.964,,-2.528,-8.256,-0.308,7.754,10.099,,,,
train,Kopperl,2,,,3.028,0.332,-0.262,5.545,,-4.049,-7.73,-0.31,10.727,13.693,,,,
train,Kopperl,2,,,0.413,-2.799,-0.266,4.621,,-5.228,-7.586,-0.518,7.402,12.461,,,,
train,Kopperl,2,,,2.473,-0.892,-0.262,2.877,,-2.528,-8.256,-0.308,8.901,11.05,,,,
train,Kopperl,2,,,0.326,0.803,-0.264,5.788,,-0.945,-8.328,-0.309,9.219,12.17,,,,
train,Kopperl,2,,,0.453,-6.282,-0.262,4.339,,1.276,-1.063,-0.26,5.284,5.871,,,,
train,Kopperl,2,,,1.241,-0.707,-0.259,5.343,,-4.076,-6.935,-0.306,8.189,13.399,,,,
train,Kopperl,2,,,-3.402,-0.551,-0.266,2.964,,-0.863,-6.336,-0.262,6.317,7.238,,,,
train,Kopperl,2,,,1.241,-0.707,-0.259,5.343,,-3.666,-2.935,-0.316,5.39,17.147,,,,
train,Kopperl,2,,,1.199,-1.754,-0.266,4.608,,-4.049,-7.73,-0.31,7.953,11.681,,,,
train,Kopperl,2,,,-1.976,-0.634,-0.264,2.054,,-4.049,-7.73,-0.31,7.392,9.991,,,,
train,Kopperl,2,,,-2.873,-2.933,-0.254,0.953,,-2.528,-8.256,-0.308,5.334,7.167,,,,
train,Kopperl,2,,,0.413,-2.799,-0.266,4.621,,-4.049,-7.73,-0.31,6.65,11.063,,,,
train,Kopperl,2,,,2.67,-3.96,-0.265,4.657,,-2.698,-7.433,-0.308,6.394,8.844,,,,
train,Kopperl,2,,,2.39,-5.749,-0.263,6.283,,-4.076,-6.935,-0.306,6.573,8.227,,,,
train,Kopperl,2,,,-3.666,-2.935,-0.316,5.114,,2.129,-1.975,-0.264,5.874,15.759,,,,
train,Kopperl,2,,,0.326,0.803,-0.264,5.788,,-0.863,-6.336,-0.262,7.238,10.176,,,,
train,Kopperl,2,,,0.326,0.803,-0.264,5.788,,-3.34,-8.194,-0.306,9.716,13.787,,,,
train,Kopperl,2,,,-3.99,-4.119,-0.313,2.593,,0.888,-8.245,-0.304,6.39,7.952,,,,
train,Kopperl,0,,,2.015,-0.069,-2.734,1.822,,0.153,-5.704,-2.732,5.935,7.385,,,,
train,Kopperl,2,,,3.028,0.332,-0.262,5.545,,-3.99,-4.119,-0.313,8.31,16.952,,,,
train,Kopperl,2,,,-0.497,-0.617,-0.269,4.752,,-0.909,-7.382,-0.308,6.777,12.865,,,,
train,Kopperl,2,,,-1.981,-1.737,-0.269,3.541,,2.39,-5.749,-0.263,5.933,8.039,,,,
train,Kopperl,2,,,1.199,-1.754,-0.266,4.608,,-4.026,-5.932,-0.309,6.69,13.126,,,,
train,Kopperl,2,,,1.923,-2.836,-0.368,0.349,,-4.026,-5.932,-0.309,6.707,11.909,,,,
train,Kopperl,2,,,1.241,-0.707,-0.259,5.343,,-4.026,-5.932,-0.309,7.42,14.128,,,,
train,Kopperl,2,,,1.199,-1.754,-0.266,4.608,,-0.945,-8.328,-0.309,6.915,9.469,,,,
train,Kopperl,2,,,2.493,-1.065,-0.264,6.087,,-4.587,-3.027,-0.314,7.347,16.601,,,,
train,Kopperl,2,,,-0.863,-6.336,-0.262,2.614,,2.473,-0.892,-0.262,6.385,8.163,,,,
train,Kopperl,2,,,-1.973,-2.877,-0.268,3.824,,-5.228,-7.586,-0.518,5.729,9.296,,,,
train,Kopperl,2,,,1.199,-1.754,-0.266,4.608,,-2.698,-7.433,-0.308,6.888,11.202,,,,
train,Kopperl,2,,,1.199,-1.754,-0.266,4.608,,-0.863,-6.336,-0.262,5.025,7.475,,,,
train,Kopperl,2,,,-3.99,-4.119,-0.313,2.593,,-0.945,-8.328,-0.309,5.196,6.163,,,,
train,Kopperl,2,,,-1.981,-1.737,-0.269,3.541,,-4.076,-6.935,-0.306,5.605,9.635,,,,
train,Kopperl,2,,,-3.402,-0.551,-0.266,2.964,,-2.698,-7.433,-0.308,6.917,10.94,,,,
train,Kopperl,2,,,2.39,-5.749,-0.263,6.283,,-2.528,-8.256,-0.308,5.519,6.192,,,,
train,Kopperl,2,,,1.923,-2.836,-0.368,0.349,,-3.99,-4.119,-0.313,6.051,13.723,,,,
train,Kopperl,2,,,1.276,-1.063,-0.26,0.718,,-2.698,-7.433,-0.308,7.508,11.85,,,,
train,Kopperl,2,,,-0.497,-0.617,-0.269,4.752,,0.453,-6.282,-0.262,5.744,9.606,,,,
train,Kopperl,2,,,0.326,0.803,-0.264,5.788,,-4.026,-5.932,-0.309,8.019,15.828,,,,
train,Kopperl,2,,,-0.497,-0.617,-0.269,4.752,,-2.528,-8.256,-0.308,7.904,14.705,,,,
train,Kopperl,2,,,-1.976,-0.634,-0.264,2.054,,-4.076,-6.935,-0.306,6.642,10.706,,,,
train,Kopperl,2,,,0.326,0.803,-0.264,5.788,,-4.076,-6.935,-0.306,8.902,15.098,,,,
train,Kopperl,2,,,2.473,-0.892,-0.262,2.877,,-5.228,-7.586,-0.518,10.206,13.768,,,,
train,Kopperl,2,,,1.276,-1.063,-0.26,0.718,,-0.945,-8.328,-0.309,7.597,10.116,,,,
train,Kopperl,2,,,1.199,-1.754,-0.266,4.608,,-0.909,-7.382,-0.308,6.01,8.522,,,,
train,Kopperl,2,,,2.129,-1.975,-0.264,6.024,,-4.026,-5.932,-0.309,7.317,12.74,,,,
train,Kopperl,2,,,-3.402,-0.551,-0.266,2.964,,2.39,-5.749,-0.263,7.782,10.543,,,,
train,Kopperl,2,,,1.276,-1.063,-0.26,0.718,,-4.026,-5.932,-0.309,7.198,13.774,,,,
train,Kopperl,2,,,1.923,-2.836,-0.368,0.349,,0.888,-8.245,-0.304,5.508,9.299,,,,
train,Kopperl,2,,,0.413,-2.799,-0.266,4.621,,-4.076,-6.935,-0.306,6.104,11.778,,,,
train,Kopperl,2,,,-1.981,-1.737,-0.269,3.541,,3.028,0.332,-0.262,5.419,14.219,,,,
train,Kopperl,2,,,-3.402,-0.551,-0.266,2.964,,-4.076,-6.935,-0.306,6.419,12.134,,,,
train,Kopperl,2,,,2.473,-0.892,-0.262,2.877,,-4.026,-5.932,-0.309,8.224,13.815,,,,
train,Kopperl,2,,,-3.666,-2.935,-0.316,5.114,,3.028,0.332,-0.262,7.448,18.157,,,,
train,Kopperl,2,,,1.276,-1.063,-0.26,0.718,,-5.228,-7.586,-0.518,9.214,13.728,,,,
train,Kopperl,2,,,1.199,-1.754,-0.266,4.608,,-3.666,-2.935,-0.316,5.006,16.145,,,,
train,Kopperl,2,,,2.129,-1.975,-0.264,6.024,,-2.698,-7.433,-0.308,7.286,10.816,,,,
train,Kopperl,2,,,2.473,-0.892,-0.262,2.877,,-3.34,-8.194,-0.306,9.333,11.774,,,,
