 startX, startY, startZ, goalX, goalY, goalZ
-1.412,0.99,-0.207,-0.737,-7.316,-0.26
-1.412,0.99,-0.207,-1.113,-5.096,-0.261
-1.316,0.025,-0.315,-2.239,-6.217,-0.266
-1.316,0.025,-0.315,-1.113,-5.096,-0.261
-1.316,0.025,-0.315,-1.048,-5.956,-0.262
-0.043,-0.066,-0.312,-1.103,-8.786,-0.258
0.725,-0.487,-0.309,-1.048,-5.956,-0.262
-0.043,-0.066,-0.312,-0.737,-7.316,-0.26
0.108,1.14,-0.311,-0.737,-7.316,-0.26
-2.334,-0.978,-0.313,-1.048,-5.956,-0.262
0.108,1.14,-0.311,-2.239,-6.217,-0.266
-0.043,-0.066,-0.312,-2.239,-6.217,-0.266
-2.334,-0.978,-0.313,-2.239,-6.217,-0.266
-1.412,0.99,-0.207,-1.048,-5.956,-0.262
0.725,-0.487,-0.309,-2.239,-6.217,-0.266
0.108,1.14,-0.311,-1.113,-5.096,-0.261
-1.316,0.025,-0.315,-0.737,-7.316,-0.26
-1.412,0.99,-0.207,-1.103,-8.786,-0.258
-0.043,-0.066,-0.312,-1.113,-5.096,-0.261
0.75,-1.579,-0.311,-2.239,-6.217,-0.266
0.725,-0.487,-0.309,-1.113,-5.096,-0.261
-3.561,-1.699,-0.311,-1.048,-5.956,-0.262
-1.15,1.976,-0.216,-1.194,-2.924,-0.276
0.785,-2.497,-0.311,-1.15,1.976,-0.216
0.785,-2.497,-0.311,-2.239,-6.217,-0.266
-1.412,0.99,-0.207,-1.025,-3.756,-0.274
0.75,-1.579,-0.311,-1.048,-5.956,-0.262
-3.561,-1.699,-0.311,-2.239,-6.217,-0.266
0.108,1.14,-0.311,-3.561,-1.699,-0.311
0.725,-0.487,-0.309,-3.561,-1.699,-0.311
0.785,-2.497,-0.311,-3.561,-1.699,-0.311
-1.194,-2.924,-0.276,-0.737,-7.316,-0.26
-3.561,-1.699,-0.311,-1.15,1.976,-0.216
0.75,-1.579,-0.311,-3.561,-1.699,-0.311
-2.334,-0.978,-0.313,-1.113,-5.096,-0.261
0.108,1.14,-0.311,-1.194,-2.924,-0.276
-3.561,-1.699,-0.311,-1.113,-5.096,-0.261
0.785,-2.497,-0.311,-1.412,0.99,-0.207
0.75,-1.579,-0.311,-1.15,1.976,-0.216
0.75,-1.579,-0.311,-1.113,-5.096,-0.261
-1.412,0.99,-0.207,-1.194,-2.924,-0.276
0.785,-2.497,-0.311,-1.048,-5.956,-0.262
-0.043,-0.066,-0.312,-3.561,-1.699,-0.311
-0.043,-0.066,-0.312,-1.025,-3.756,-0.274
-1.316,0.025,-0.315,-1.025,-3.756,-0.274
-1.217,0.022,-0.315,-1.025,-3.756,-0.274
0.725,-0.487,-0.309,-1.025,-3.756,-0.274
0.108,1.14,-0.311,0.785,-2.497,-0.311
-1.113,-5.096,-0.261,-1.103,-8.786,-0.258
-1.025,-3.756,-0.274,-0.737,-7.316,-0.26
0.785,-2.497,-0.311,-2.334,-0.978,-0.313
-1.194,-2.924,-0.276,-2.239,-6.217,-0.266
-3.561,-1.699,-0.311,-1.412,0.99,-0.207
0.75,-1.579,-0.311,-1.412,0.99,-0.207
0.785,-2.497,-0.311,-1.316,0.025,-0.315
-3.561,-1.699,-0.311,-1.025,-3.756,-0.274
0.108,1.14,-0.311,-2.334,-0.978,-0.313
0.785,-2.497,-0.311,-1.113,-5.096,-0.261
0.785,-2.497,-0.311,-1.217,0.022,-0.315
-2.334,-0.978,-0.313,-1.15,1.976,-0.216
0.75,-1.579,-0.311,-2.334,-0.978,-0.313
0.725,-0.487,-0.309,-1.194,-2.924,-0.276
0.725,-0.487,-0.309,-2.334,-0.978,-0.313
0.725,-0.487,-0.309,-1.15,1.976,-0.216
-0.043,-0.066,-0.312,-1.194,-2.924,-0.276
-2.334,-0.978,-0.313,-1.025,-3.756,-0.274
-1.194,-2.924,-0.276,-1.048,-5.956,-0.262
-1.316,0.025,-0.315,-1.194,-2.924,-0.276
-1.217,0.022,-0.315,-1.194,-2.924,-0.276
-1.217,0.022,-0.315,-3.561,-1.699,-0.311
-1.316,0.025,-0.315,-3.561,-1.699,-0.311
4.399,-5.385,-0.248,2.318,3.286,-0.531
0.792,-1.745,-0.276,2.668,-6.998,-0.29
0.792,-1.745,-0.276,4.399,-5.385,-0.248
1.907,4.702,2.695,3.354,-2.489,2.702
0.301,-3.262,-0.275,3.399,-8.217,-0.291
0.301,-3.262,-0.275,0.322,3.179,-0.262
3.655,-2.172,-0.257,2.177,3.517,-0.259
1.841,1.634,2.682,3.215,-3.827,2.701
3.399,-8.217,-0.291,0.322,3.179,-0.262
1.841,1.634,2.682,2.481,6.952,2.704
3.399,-8.217,-0.291,1.641,-2.818,-0.265
4.399,-5.385,-0.248,-1.142,1.436,-0.335
3.958,-3.947,-0.255,-1.142,1.436,-0.335
2.481,6.952,2.704,1.729,-1.535,2.671
2.117,-4.532,-0.277,2.318,3.286,-0.531
-0.64,-4.649,-0.294,1.871,2.54,-0.262
1.718,0.288,2.68,3.192,-5.545,2.348
2.117,-4.532,-0.277,0.322,3.179,-0.262
0.301,-3.262,-0.275,2.931,-7.582,-0.281
2.931,-7.582,-0.281,3.655,-2.172,-0.257
2.117,-4.532,-0.277,-1.142,1.436,-0.335
1.641,-2.818,-0.265,2.177,3.517,-0.259
4.399,-5.385,-0.248,1.871,2.54,-0.262
2.025,-3.343,-0.28,1.871,2.54,-0.262
2.025,-3.343,-0.28,3.399,-8.217,-0.291
3.958,-3.947,-0.255,2.318,3.286,-0.531
0.427,1.411,-0.272,3.958,-3.947,-0.255
1.907,4.702,2.695,-0.128,-5.938,2.696
3.399,-8.217,-0.291,1.871,2.54,-0.262
3.399,-8.217,-0.291,2.318,3.286,-0.531
2.624,-5.886,-0.27,0.427,1.411,-0.272
2.481,6.952,2.704,2.864,-3.78,2.703
0.792,-1.745,-0.276,2.931,-7.582,-0.281
3.399,-8.217,-0.291,3.655,-2.172,-0.257
1.907,4.702,2.695,1.08,-2.697,2.671
1.907,4.702,2.695,0.793,-4.804,2.695
2.481,6.952,2.704,3.354,-2.489,2.702
1.522,1.394,-0.271,3.958,-3.947,-0.255
4.399,-5.385,-0.248,2.177,3.517,-0.259
4.519,-4.482,-0.252,1.871,2.54,-0.262
2.931,-7.582,-0.281,2.318,3.286,-0.531
0.322,3.179,-0.262,4.399,-5.385,-0.248
2.025,-3.343,-0.28,2.318,3.286,-0.531
0.322,3.179,-0.262,1.641,-2.818,-0.265
-0.64,-4.649,-0.294,1.522,1.394,-0.271
2.117,-4.532,-0.277,0.427,1.411,-0.272
0.301,-3.262,-0.275,1.871,2.54,-0.262
1.841,1.634,2.682,0.793,-4.804,2.695
2.931,-7.582,-0.281,-1.142,1.436,-0.335
2.931,-7.582,-0.281,1.871,2.54,-0.262
0.322,3.179,-0.262,3.655,-2.172,-0.257
0.792,-1.745,-0.276,2.177,3.517,-0.259
0.427,1.411,-0.272,4.399,-5.385,-0.248
2.117,-4.532,-0.277,2.177,3.517,-0.259
2.025,-3.343,-0.28,2.177,3.517,-0.259
1.718,0.288,2.68,-0.128,-5.938,2.696
-0.033,0.076,-0.291,2.931,-7.582,-0.281
-0.033,0.076,-0.291,4.399,-5.385,-0.248
0.322,3.179,-0.262,4.519,-4.482,-0.252
0.301,-3.262,-0.275,2.318,3.286,-0.531
1.718,0.288,2.68,0.793,-4.804,2.695
0.427,1.411,-0.272,4.519,-4.482,-0.252
2.481,6.952,2.704,3.215,-3.827,2.701
3.655,-2.172,-0.257,1.871,2.54,-0.262
4.519,-4.482,-0.252,2.318,3.286,-0.531
2.931,-7.582,-0.281,1.522,1.394,-0.271
1.907,4.702,2.695,3.192,-5.545,2.348
2.624,-5.886,-0.27,2.177,3.517,-0.259
-0.033,0.076,-0.291,3.958,-3.947,-0.255
-0.033,0.076,-0.291,2.668,-6.998,-0.29
2.481,6.952,2.704,-0.128,-5.938,2.696
1.718,0.288,2.68,2.481,6.952,2.704
-0.64,-4.649,-0.294,0.322,3.179,-0.262
0.322,3.179,-0.262,3.958,-3.947,-0.255
2.481,6.952,2.704,3.559,-1.316,2.699
2.481,6.952,2.704,3.192,-5.545,2.348
3.399,-8.217,-0.291,-1.142,1.436,-0.335
2.668,-6.998,-0.29,2.318,3.286,-0.531
4.519,-4.482,-0.252,2.177,3.517,-0.259
0.792,-1.745,-0.276,2.318,3.286,-0.531
-0.64,-4.649,-0.294,3.399,-8.217,-0.291
1.907,4.702,2.695,2.864,-3.78,2.703
1.907,4.702,2.695,3.559,-1.316,2.699
1.641,-2.818,-0.265,1.871,2.54,-0.262
2.668,-6.998,-0.29,-1.142,1.436,-0.335
4.519,-4.482,-0.252,-1.142,1.436,-0.335
2.481,6.952,2.704,0.793,-4.804,2.695
1.808,3.128,2.683,3.354,-2.489,2.702
-0.64,-4.649,-0.294,4.399,-5.385,-0.248
0.301,-3.262,-0.275,2.177,3.517,-0.259
1.641,-2.818,-0.265,-1.142,1.436,-0.335
1.641,-2.818,-0.265,2.318,3.286,-0.531
2.117,-4.532,-0.277,1.522,1.394,-0.271
2.931,-7.582,-0.281,0.322,3.179,-0.262
-0.033,0.076,-0.291,2.624,-5.886,-0.27
1.808,3.128,2.683,-0.128,-5.938,2.696
2.624,-5.886,-0.27,1.871,2.54,-0.262
1.808,3.128,2.683,2.864,-3.78,2.703
1.841,1.634,2.682,3.192,-5.545,2.348
3.958,-3.947,-0.255,2.177,3.517,-0.259
0.137,1.755,-0.25,9.118,1.943,-0.233
2.96,10.075,-0.238,10.152,4.636,-0.238
2.507,4.516,-0.259,10.152,4.636,-0.238
2.96,10.075,-0.238,12.95,2.872,-0.369
2.746,2.494,-0.247,8.651,6.378,-0.447
2.96,10.075,-0.238,8.909,3.743,-0.243
2.96,10.075,-0.238,9.118,1.943,-0.233
2.96,10.075,-0.238,10.472,5.398,-0.443
-4.238,3.475,-0.245,11.457,6.48,-0.441
-1.895,6.339,-0.253,2.96,10.075,-0.238
-3.548,7.87,-0.23,10.152,4.636,-0.238
-3.334,6.348,-0.241,8.909,3.743,-0.243
-0.807,5.73,-0.26,10.152,4.636,-0.238
5.658,6.81,-0.245,12.95,2.872,-0.369
-3.911,1.276,-0.239,11.301,8.416,-0.341
-4.13,6.27,-0.234,13.761,1.785,-0.359
-1.517,0.108,-0.249,-6.494,1.222,-0.228
2.746,2.494,-0.247,-0.413,7.812,-0.252
-3.009,2.808,-0.249,12.95,2.872,-0.369
2.507,4.516,-0.259,8.651,6.378,-0.447
1.539,8.709,-0.241,-3.334,6.348,-0.241
-0.077,-0.118,-0.246,8.485,4.613,-0.248
1.539,8.709,-0.241,-6.43,3.378,-0.235
-3.009,2.808,-0.249,12.975,5.102,-0.343
0.137,1.755,-0.25,8.485,4.613,-0.248
-3.548,7.87,-0.23,12.975,5.102,-0.343
-3.548,7.87,-0.23,13.761,1.785,-0.359
-1.895,6.339,-0.253,11.457,6.48,-0.441
-1.517,0.108,-0.249,10.472,5.398,-0.443
-1.515,1.883,-0.25,12.891,4.105,-0.742
1.539,8.709,-0.241,10.152,4.636,-0.238
-1.515,1.883,-0.25,-0.413,7.812,-0.252
-0.413,7.812,-0.252,8.485,4.613,-0.248
-0.227,10.671,-0.236,-4.13,6.27,-0.234
0.137,1.755,-0.25,-6.494,1.222,-0.228
-4.222,4.924,-0.238,12.95,2.872,-0.369
-0.227,10.671,-0.236,10.152,4.636,-0.238
0.463,4.865,-0.262,12.975,5.102,-0.343
9.118,1.943,-0.233,11.301,8.416,-0.341
-3.911,1.276,-0.239,8.909,3.743,-0.243
-4.13,6.27,-0.234,5.658,6.81,-0.245
-3.009,2.808,-0.249,5.686,4.605,-0.249
-1.517,0.108,-0.249,12.95,2.872,-0.369
-3.192,8.626,-0.224,9.118,1.943,-0.233
-3.334,6.348,-0.241,5.658,6.81,-0.245
-3.009,2.808,-0.249,5.658,6.81,-0.245
-1.895,6.339,-0.253,13.761,1.785,-0.359
-4.238,3.475,-0.245,12.95,2.872,-0.369
-3.009,2.808,-0.249,8.909,3.743,-0.243
-4.238,3.475,-0.245,12.975,5.102,-0.343
-4.13,6.27,-0.234,10.152,4.636,-0.238
0.463,4.865,-0.262,11.457,6.48,-0.441
-3.548,7.87,-0.23,12.838,6.029,-0.344
-0.807,5.73,-0.26,12.95,2.872,-0.369
-0.227,10.671,-0.236,-4.222,4.924,-0.238
-1.515,1.883,-0.25,5.658,6.81,-0.245
-3.192,8.626,-0.224,12.838,6.029,-0.344
2.746,2.494,-0.247,10.472,5.398,-0.443
-0.227,10.671,-0.236,8.685,5.609,-0.451
-3.192,8.626,-0.224,-4.238,3.475,-0.245
-4.13,6.27,-0.234,8.685,5.609,-0.451
-1.895,6.339,-0.253,5.686,4.605,-0.249
2.746,2.494,-0.247,-4.222,4.924,-0.238
-0.413,7.812,-0.252,-3.911,1.276,-0.239
-4.13,6.27,-0.234,8.651,6.378,-0.447
-0.413,7.812,-0.252,-4.238,3.475,-0.245
-3.009,2.808,-0.249,12.838,6.029,-0.344
1.18,2.762,-0.26,9.118,1.943,-0.233
-0.077,-0.118,-0.246,8.651,6.378,-0.447
-0.807,5.73,-0.26,8.685,5.609,-0.451
8.685,5.609,-0.451,12.95,2.872,-0.369
-0.227,10.671,-0.236,12.975,5.102,-0.343
-4.222,4.924,-0.238,8.909,3.743,-0.243
-3.548,7.87,-0.23,8.651,6.378,-0.447
0.463,4.865,-0.262,5.658,6.81,-0.245
2.96,10.075,-0.238,11.457,6.48,-0.441
-6.43,3.378,-0.235,10.152,4.636,-0.238
-6.43,3.378,-0.235,5.686,4.605,-0.249
0.137,1.755,-0.25,8.685,5.609,-0.451
-0.077,-0.118,-0.246,9.118,1.943,-0.233
1.18,2.762,-0.26,-3.192,8.626,-0.224
-3.334,6.348,-0.241,10.472,5.398,-0.443
-0.077,-0.118,-0.246,8.685,5.609,-0.451
-3.192,8.626,-0.224,-3.009,2.808,-0.249
0.463,4.865,-0.262,8.485,4.613,-0.248
-0.077,-0.118,-0.246,-0.413,7.812,-0.252
11.457,6.48,-0.441,13.761,1.785,-0.359
5.686,4.605,-0.249,13.761,1.785,-0.359
0.463,4.865,-0.262,10.472,5.398,-0.443
-1.517,0.108,-0.249,12.838,6.029,-0.344
5.686,4.605,-0.249,12.891,4.105,-0.742
2.746,2.494,-0.247,11.301,8.416,-0.341
1.539,8.709,-0.241,8.685,5.609,-0.451
-1.517,0.108,-0.249,-3.334,6.348,-0.241
8.685,5.609,-0.451,13.761,1.785,-0.359
0.137,1.755,-0.25,-0.227,10.671,-0.236
2.746,2.494,-0.247,9.118,1.943,-0.233
2.746,2.494,-0.247,12.891,4.105,-0.742
-1.517,0.108,-0.249,-0.227,10.671,-0.236
2.507,4.516,-0.259,12.975,5.102,-0.343
-5.451,-11.699,-0.274,4.072,-5.089,-0.305
0.934,-11.221,-0.275,2.74,0.869,-0.308
-5.966,-1.812,-0.266,2.74,0.869,-0.308
-2.253,-10.968,-0.259,-1.29,-5.618,-0.27
-5.73,-9.873,-0.27,-2.141,1.193,-0.286
-3.47,1.176,-0.267,4.072,-5.089,-0.305
4.072,-5.089,-0.305,-2.401,-2.641,-0.296
0.194,-2.109,-2.716,-5.327,-4.889,-2.647
-5.586,-6.534,-0.255,4.072,-5.089,-0.305
-5.738,-8.972,-0.263,-5.999,-0.676,-0.289
-2.54,-8.876,-0.28,-0.418,-2.352,-0.285
-5.73,-9.873,-0.27,0.738,-4.573,-0.275
-1.96,-12.415,-0.24,4.072,-5.089,-0.305
-5.729,-3.388,-0.263,0.738,-4.573,-0.275
-5.78,-5.062,-0.272,-0.384,0.073,-0.29
-5.738,-8.972,-0.263,-0.498,-10.958,-0.273
-5.966,-1.812,-0.266,1.201,-5.316,-0.257
-2.086,-0.698,-0.298,1.201,-5.316,-0.257
-2.57,-7.29,-0.282,2.896,-3.953,-0.31
-1.298,-7.202,-0.278,-2.141,1.193,-0.286
-2.583,-6.249,-0.289,-2.086,-0.698,-0.298
1.466,-12.887,-0.255,-5.999,-0.676,-0.289
-2.57,-7.29,-0.282,-0.418,-2.352,-0.285
-5.396,1.231,-0.283,-0.418,-2.352,-0.285
0.94,-9.605,-0.275,-5.396,1.231,-0.283
0.194,-2.109,-2.716,-5.052,0.933,-2.718
-5.78,-5.062,-0.272,0.94,-9.605,-0.275
-2.583,-6.249,-0.289,-1.96,-12.415,-0.24
-5.966,-1.812,-0.266,-1.298,-7.202,-0.278
-1.301,-10.97,-0.266,4.072,-5.089,-0.305
-0.498,-10.958,-0.273,-0.384,0.073,-0.29
-5.738,-8.972,-0.263,0.934,-11.221,-0.275
4.072,-5.089,-0.305,2.74,0.869,-0.308
-5.729,-3.388,-0.263,-5.451,-11.699,-0.274
-1.899,-11.774,-0.252,-2.141,1.193,-0.286
-5.451,-11.699,-0.274,1.466,-12.887,-0.255
-5.738,-8.972,-0.263,-2.141,1.193,-0.286
-5.729,-3.388,-0.263,-0.498,-10.958,-0.273
-2.57,-7.29,-0.282,2.734,-2.298,-0.314
-5.78,-5.062,-0.272,-1.899,-11.774,-0.252
-2.596,-9.849,-0.281,2.74,0.869,-0.308
-5.586,-6.534,-0.255,-3.47,1.176,-0.267
-5.73,-9.873,-0.27,0.757,-3.521,-0.277
-2.54,-8.876,-0.28,-5.396,1.231,-0.283
-5.396,1.231,-0.283,0.757,-3.521,-0.277
-0.498,-10.958,-0.273,0.757,-3.521,-0.277
0.934,-11.221,-0.275,2.625,-0.588,-0.31
0.94,-9.605,-0.275,2.734,-2.298,-0.314
-3.637,-7.791,2.524,-0.462,-1.529,2.511
-2.54,-8.876,-0.28,0.738,-4.573,-0.275
-2.141,1.193,-0.286,0.738,-4.573,-0.275
-4.004,-10.034,-0.278,0.738,-4.573,-0.275
0.94,-9.605,-0.275,2.896,-3.953,-0.31
-3.637,-7.791,2.524,-2.441,-1.866,2.515
-2.509,-10.022,2.54,-2.441,-1.866,2.515
-4.004,-10.034,-0.278,-5.999,-0.676,-0.289
-0.326,-8.499,-0.281,-3.47,1.176,-0.267
-5.396,1.231,-0.283,-0.469,2.476,-0.275
-5.78,-5.062,-0.272,0.934,-11.221,-0.275
-2.57,-7.29,-0.282,-1.96,-12.415,-0.24
-5.586,-6.534,-0.255,1.466,-12.887,-0.255
-5.729,-3.388,-0.263,0.94,-9.605,-0.275
-2.253,-10.968,-0.259,0.757,-3.521,-0.277
-5.451,-11.699,-0.274,-5.396,1.231,-0.283
-5.966,-1.812,-0.266,-2.57,-7.29,-0.282
-1.298,-7.202,-0.278,-5.999,-0.676,-0.289
-5.729,-3.388,-0.263,-2.141,1.193,-0.286
-5.738,-8.972,-0.263,-2.401,-2.641,-0.296
-5.966,-1.812,-0.266,-1.899,-11.774,-0.252
-5.966,-1.812,-0.266,2.734,-2.298,-0.314
-1.301,-10.97,-0.266,-2.417,-4.099,-0.292
-5.586,-6.534,-0.255,-0.469,2.476,-0.275
-5.451,-11.699,-0.274,0.738,-4.573,-0.275
-2.596,-9.849,-0.281,-2.086,-0.698,-0.298
-5.73,-9.873,-0.27,-0.384,0.073,-0.29
-1.301,-10.97,-0.266,1.201,-5.316,-0.257
-0.384,0.073,-0.29,1.201,-5.316,-0.257
-4.004,-10.034,-0.278,2.896,-3.953,-0.31
-2.54,-8.876,-0.28,1.201,-5.316,-0.257
1.466,-12.887,-0.255,0.738,-4.573,-0.275
-5.451,-11.699,-0.274,2.734,-2.298,-0.314
-5.729,-3.388,-0.263,2.625,-0.588,-0.31
-2.54,-8.876,-0.28,-0.384,0.073,-0.29
-5.396,1.231,-0.283,0.738,-4.573,-0.275
-0.469,2.476,-0.275,2.734,-2.298,-0.314
-4.004,-10.034,-0.278,2.74,0.869,-0.308
-0.326,-8.499,-0.281,-0.469,2.476,-0.275
-5.052,0.933,-2.718,-5.327,-4.889,-2.647
2.896,-3.953,-0.31,-2.417,-4.099,-0.292
1.466,-12.887,-0.255,0.757,-3.521,-0.277
-2.485,-4.561,2.511,-2.433,1.686,2.549
-0.498,-10.958,-0.273,-2.401,-2.641,-0.296
0.064,0.448,-2.716,-5.327,-4.889,-2.647
-5.451,-11.699,-0.274,-2.417,-4.099,-0.292
1.466,-12.887,-0.255,-3.47,1.176,-0.267
-5.73,-9.873,-0.27,1.201,-5.316,-0.257
-2.57,-7.29,-0.282,2.74,0.869,-0.308
-1.301,-10.97,-0.266,2.734,-2.298,-0.314
-4.004,-10.034,-0.278,0.934,-11.221,-0.275
-2.596,-9.849,-0.281,2.896,-3.953,-0.31
2.682,-4.038,-0.274,-1.569,0.925,-0.282
2.682,-4.038,-0.274,-3.056,0.954,-0.279
2.799,-1.258,-0.268,-3.056,0.954,-0.279
2.799,-1.258,-0.268,-2.115,-3.527,-0.286
2.792,-2.396,-0.281,-1.569,0.925,-0.282
2.792,-2.396,-0.281,-2.315,-0.833,-0.282
2.792,-2.396,-0.281,-2.115,-3.527,-0.286
1.242,-4.266,-0.277,-1.569,0.925,-0.282
1.534,-2.342,-0.287,-3.056,0.954,-0.279
2.799,-1.258,-0.268,-2.315,-0.833,-0.282
2.797,1.189,-0.262,6.277,-3.374,-0.267
1.886,1.476,-2.627,5.588,-3.066,-2.631
1.165,0.806,-0.277,6.277,-3.374,-0.267
2.792,-2.396,-0.281,-3.056,0.954,-0.279
1.242,-4.266,-0.277,-3.056,0.954,-0.279
2.682,-4.038,-0.274,-2.315,-0.833,-0.282
4.173,1.498,-0.279,6.277,-3.374,-0.267
2.682,-4.038,-0.274,-0.824,-0.489,-0.289
1.886,1.476,-2.627,2.856,-3.415,-2.625
0.197,-2.775,-0.292,-3.056,0.954,-0.279
1.242,-4.266,-0.277,-2.315,-0.833,-0.282
2.799,-1.258,-0.268,-1.569,0.925,-0.282
2.682,-4.038,-0.274,-2.115,-3.527,-0.286
3.976,1.178,-2.627,2.856,-3.415,-2.625
-2.115,-3.527,-0.286,-3.056,0.954,-0.279
3.976,1.178,-2.627,5.588,-3.066,-2.631
1.165,0.806,-0.277,4.213,-2.552,-0.271
1.534,-2.342,-0.287,-1.569,0.925,-0.282
-2.115,-3.527,-0.286,-1.569,0.925,-0.282
2.856,-3.415,-2.625,5.503,0.181,-2.627
-0.802,-2.741,-0.287,-3.056,0.954,-0.279
1.242,-4.266,-0.277,-0.824,-0.489,-0.289
3.968,0.188,-0.271,6.277,-3.374,-0.267
2.682,-4.038,-0.274,-0.85,-1.704,-0.258
1.534,-2.342,-0.287,-2.315,-0.833,-0.282
0.197,-2.775,-0.292,-1.569,0.925,-0.282
2.792,-2.396,-0.281,-0.824,-0.489,-0.289
4.173,1.498,-0.279,4.213,-2.552,-0.271
2.797,1.189,-0.262,4.213,-2.552,-0.271
2.799,-1.258,-0.268,-0.802,-2.741,-0.287
1.886,1.476,-2.627,4.006,-1.79,-2.638
1.886,1.476,-2.627,5.503,0.181,-2.627
1.534,-2.342,-0.287,-2.115,-3.527,-0.286
-0.802,-2.741,-0.287,-1.569,0.925,-0.282
2.682,-4.038,-0.274,-0.802,-2.741,-0.287
2.792,-2.396,-0.281,-0.85,-1.704,-0.258
2.799,-1.258,-0.268,-0.824,-0.489,-0.289
2.799,-1.258,-0.268,-0.85,-1.704,-0.258
2.792,-2.396,-0.281,-0.802,-2.741,-0.287
4.041,-0.027,-2.639,2.856,-3.415,-2.625
-3.056,0.954,-0.279,-0.85,-1.704,-0.258
1.165,0.806,-0.277,3.937,-1.244,-0.271
1.242,-4.266,-0.277,-2.115,-3.527,-0.286
4.041,-0.027,-2.639,5.588,-3.066,-2.631
2.799,-1.258,-0.268,1.242,-4.266,-0.277
-1.65,-0.942,-2.616,0.709,1.454,-2.62
1.242,-4.266,-0.277,-0.85,-1.704,-0.258
-2.115,-3.527,-0.286,-0.824,-0.489,-0.289
5.588,-3.066,-2.631,5.503,0.181,-2.627
0.197,-2.775,-0.292,-2.315,-0.833,-0.282
3.937,-1.244,-0.271,6.277,-3.374,-0.267
4.173,1.498,-0.279,1.165,0.806,-0.277
2.799,-1.258,-0.268,0.197,-2.775,-0.292
1.534,-2.342,-0.287,-0.824,-0.489,-0.289
3.976,1.178,-2.627,4.006,-1.79,-2.638
3.968,0.188,-0.271,1.165,0.806,-0.277
2.682,-4.038,-0.274,0.197,-2.775,-0.292
2.799,-1.258,-0.268,2.682,-4.038,-0.274
2.856,-3.415,-2.625,5.588,-3.066,-2.631
4.173,1.498,-0.279,3.937,-1.244,-0.271
3.968,0.188,-0.271,4.213,-2.552,-0.271
-1.569,0.925,-0.282,-0.85,-1.704,-0.258
-2.115,-3.527,-0.286,-2.315,-0.833,-0.282
2.797,1.189,-0.262,3.937,-1.244,-0.271
-0.824,-0.489,-0.289,-3.056,0.954,-0.279
1.886,1.476,-2.627,4.041,-0.027,-2.639
2.792,-2.396,-0.281,0.197,-2.775,-0.292
1.242,-4.266,-0.277,-0.802,-2.741,-0.287
0.197,-2.775,-0.292,-0.824,-0.489,-0.289
4.006,-1.79,-2.638,5.503,0.181,-2.627
1.534,-2.342,-0.287,-0.85,-1.704,-0.258
-0.802,-2.741,-0.287,-2.315,-0.833,-0.282
0.197,-2.775,-0.292,-2.115,-3.527,-0.286
2.792,-2.396,-0.281,1.242,-4.266,-0.277
1.534,-2.342,-0.287,-0.802,-2.741,-0.287
-0.802,-2.741,-0.287,-0.824,-0.489,-0.289
4.213,-2.552,-0.271,6.277,-3.374,-0.267
-2.115,-3.527,-0.286,-0.85,-1.704,-0.258
1.886,1.476,-2.627,3.976,1.178,-2.627
2.682,-4.038,-0.274,1.534,-2.342,-0.287
4.006,-1.79,-2.638,5.588,-3.066,-2.631
4.006,-1.79,-2.638,2.856,-3.415,-2.625
1.242,-4.266,-0.277,1.534,-2.342,-0.287
-3.056,0.954,-0.279,-2.315,-0.833,-0.282
-1.569,0.925,-0.282,-2.315,-0.833,-0.282
-0.078,0.03,-2.622,-1.65,-0.942,-2.616
3.976,1.178,-2.627,5.503,0.181,-2.627
1.242,-4.266,-0.277,0.197,-2.775,-0.292
4.041,-0.027,-2.639,4.006,-1.79,-2.638
-2.315,-0.833,-0.282,-0.85,-1.704,-0.258
-0.242,-5.56,-0.087,15.47,0.441,-0.093
12.783,-4.416,-0.075,9.912,0.622,-0.088
8.296,5.658,-0.408,15.985,-7.083,-0.086
5.704,-8.078,-0.101,22.264,1.207,-0.091
3.634,2.372,-0.099,19.717,-3.373,-0.088
4.169,-7.468,-0.113,15.354,-1.782,-0.085
5.337,-4.018,-0.085,12.783,-4.416,-0.075
4.473,1.982,-0.105,9.256,-1.9,-0.08
6.674,-4.06,-0.076,9.096,1.601,-0.091
3.634,2.372,-0.099,9.215,4.157,-0.392
12.783,-4.416,-0.075,15.47,0.441,-0.093
-0.145,-2.465,-0.088,5.671,-2.595,-0.083
4.169,-7.468,-0.113,21.22,-5.456,-0.093
4.473,1.982,-0.105,15.901,-8.716,-0.087
8.296,5.658,-0.408,9.84,-6.599,-0.099
3.416,2.726,-0.096,8.947,-4,-0.08
4.001,-5.338,-0.092,18.709,1.585,-0.093
2.056,-0.174,-0.086,19.717,-3.373,-0.088
3.782,-0.075,-0.091,10.188,-4.807,-0.084
3.555,-1.984,-0.084,15.864,-4.986,-0.083
12.783,-4.416,-0.075,19.717,-3.373,-0.088
9.096,1.601,-0.091,15.901,-8.716,-0.087
1.483,2.507,-0.105,4.001,-5.338,-0.092
4.473,1.982,-0.105,15.354,-1.782,-0.085
19.651,-4.721,-0.089,22.264,1.207,-0.091
4.473,1.982,-0.105,22.595,2.938,-0.094
3.555,-1.984,-0.084,21.22,-5.456,-0.093
1.483,2.507,-0.105,19.717,-3.373,-0.088
0.845,-8.372,-0.099,22.595,2.938,-0.094
-0.145,-2.465,-0.088,6.674,-4.06,-0.076
